,Country,CountryAlpha3Code,Date,confirmed,deaths,recoveries,confirmed_inc,deaths_inc,recoveries_inc,ECR,GRTStringencyIndex,DaysSince1Cases,DaysSince100Cases,confirmed_PopPct,deaths_PopPct,recoveries_PopPct
542840,Turkey,TUR,2021-04-26,4667281,38711,4121671.0,37312.0,353.0,48027.0,0.0092775643892022,,411,403,5.594273688066282,0.0463995908407344,4.940297279329409
542841,Turkey,TUR,2021-04-27,4710582,39057,4167263.0,43301.0,346.0,45592.0,0.008585775600552,,412,404,5.646174922418137,0.0468143116805705,4.994944540976247
542842,Turkey,TUR,2021-04-28,4751026,39398,4212461.0,40444.0,341.0,45198.0,0.0079296556154397,,413,405,5.694651713303483,0.0472230394446864,5.049119548256336
542843,Turkey,TUR,2021-04-29,4788700,39737,4255714.0,37674.0,339.0,43253.0,0.0066596362269508,,414,406,5.739808340239854,0.0476293699785142,5.100963249081277
542844,Turkey,TUR,2021-04-30,4820591,40131,4323897.0,31891.0,394.0,68183.0,0.0059778977307969,83.33,415,407,5.778033375798271,0.0481016243452639,5.182688425447007
542845,Turkey,TUR,2021-05-01,4849408,40504,4405199.0,28817.0,373.0,81302.0,0.0053573549596157,83.33,416,408,5.812573868403923,0.0485487077939889,5.280138233887331
542846,Turkey,TUR,2021-05-02,4875388,40844,4480381.0,25980.0,340.0,75182.0,0.0050730321361089,83.33,417,409,5.84371388984595,0.0489562369429608,5.370252517646162
542847,Turkey,TUR,2021-05-03,4900121,41191,4515819.0,24733.0,347.0,35438.0,0.0059176089733294,83.33,418,410,5.873359238203364,0.0493721563979409,5.41272904112047
542848,Turkey,TUR,2021-05-04,4929118,41527,4554037.0,28997.0,336.0,38218.0,0.0053713463544593,83.33,419,411,5.908115481534944,0.0497748910863366,5.458537714695195
542849,Turkey,TUR,2021-05-05,4955594,41883,4589501.0,26476.0,356.0,35464.0,0.0,83.33,420,412,5.939850016088411,0.050201598077613,5.501045402163249
